tree,benchmark,run,unit,successes,episodes,success_rate,source
starVLA,libero,ervla_o_split14_pi_cot_masked,libero_spatial,96,100,0.96000000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_o_split14_pi_cot_masked/results/libero/overall_results.json
starVLA,libero,ervla_p_causal_pi_masked,libero_10,92,100,0.92000000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_p_causal_pi_masked/results/libero/overall_results.json
starVLA,libero,ervla_p_causal_pi_masked,libero_goal,99,100,0.99000000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_p_causal_pi_masked/results/libero/overall_results.json
starVLA,libero,ervla_p_causal_pi_masked,libero_object,99,100,0.99000000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_p_causal_pi_masked/results/libero/overall_results.json
starVLA,libero,ervla_p_causal_pi_masked,libero_spatial,97,100,0.97000000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_p_causal_pi_masked/results/libero/overall_results.json
starVLA,libero,ervla_pi_bidir_actiononly_pifix_nolatent_nodrop_2gpu_s42,libero_10,90,100,0.90000000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_pi_bidir_actiononly_pifix_nolatent_nodrop_2gpu_s42/results/libero/overall_results.json
starVLA,libero,ervla_pi_bidir_actiononly_pifix_nolatent_nodrop_2gpu_s42,libero_goal,98,100,0.98000000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_pi_bidir_actiononly_pifix_nolatent_nodrop_2gpu_s42/results/libero/overall_results.json
starVLA,libero,ervla_pi_bidir_actiononly_pifix_nolatent_nodrop_2gpu_s42,libero_object,100,100,1.00000000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_pi_bidir_actiononly_pifix_nolatent_nodrop_2gpu_s42/results/libero/overall_results.json
starVLA,libero,ervla_pi_bidir_actiononly_pifix_nolatent_nodrop_2gpu_s42,libero_spatial,99,100,0.99000000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_pi_bidir_actiononly_pifix_nolatent_nodrop_2gpu_s42/results/libero/overall_results.json
starVLA,libero,ervla_pi_bidir_actiononly_pifix_nolatent_nodrop_2gpu_s43,libero_10,97,100,0.97000000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_pi_bidir_actiononly_pifix_nolatent_nodrop_2gpu_s43/results/libero/overall_results.json
starVLA,libero,ervla_pi_bidir_actiononly_pifix_nolatent_nodrop_2gpu_s43,libero_goal,98,100,0.98000000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_pi_bidir_actiononly_pifix_nolatent_nodrop_2gpu_s43/results/libero/overall_results.json
starVLA,libero,ervla_pi_bidir_actiononly_pifix_nolatent_nodrop_2gpu_s43,libero_object,100,100,1.00000000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_pi_bidir_actiononly_pifix_nolatent_nodrop_2gpu_s43/results/libero/overall_results.json
starVLA,libero,ervla_pi_bidir_actiononly_pifix_nolatent_nodrop_2gpu_s43,libero_spatial,95,100,0.95000000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_pi_bidir_actiononly_pifix_nolatent_nodrop_2gpu_s43/results/libero/overall_results.json
starVLA,libero,ervla_pi_bidir_actiononly_pifix_nolatent_nodrop_2gpu_s44,libero_10,93,100,0.93000000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_pi_bidir_actiononly_pifix_nolatent_nodrop_2gpu_s44/results/libero/overall_results.json
starVLA,libero,ervla_pi_bidir_actiononly_pifix_nolatent_nodrop_2gpu_s44,libero_goal,99,100,0.99000000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_pi_bidir_actiononly_pifix_nolatent_nodrop_2gpu_s44/results/libero/overall_results.json
starVLA,libero,ervla_pi_bidir_actiononly_pifix_nolatent_nodrop_2gpu_s44,libero_object,100,100,1.00000000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_pi_bidir_actiononly_pifix_nolatent_nodrop_2gpu_s44/results/libero/overall_results.json
starVLA,libero,ervla_pi_bidir_actiononly_pifix_nolatent_nodrop_2gpu_s44,libero_spatial,97,100,0.97000000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_pi_bidir_actiononly_pifix_nolatent_nodrop_2gpu_s44/results/libero/overall_results.json
starVLA,libero,ervla_pi_causal_actiononly_pifix_nolatent_nodrop_2gpu_s42,libero_10,88,100,0.88000000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_pi_causal_actiononly_pifix_nolatent_nodrop_2gpu_s42/results/libero/overall_results.json
starVLA,libero,ervla_pi_causal_actiononly_pifix_nolatent_nodrop_2gpu_s42,libero_goal,96,100,0.96000000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_pi_causal_actiononly_pifix_nolatent_nodrop_2gpu_s42/results/libero/overall_results.json
starVLA,libero,ervla_pi_causal_actiononly_pifix_nolatent_nodrop_2gpu_s42,libero_object,100,100,1.00000000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_pi_causal_actiononly_pifix_nolatent_nodrop_2gpu_s42/results/libero/overall_results.json
starVLA,libero,ervla_pi_causal_actiononly_pifix_nolatent_nodrop_2gpu_s42,libero_spatial,97,100,0.97000000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_pi_causal_actiononly_pifix_nolatent_nodrop_2gpu_s42/results/libero/overall_results.json
starVLA,libero,ervla_pi_causal_actiononly_pifix_nolatent_nodrop_2gpu_s43,libero_10,89,100,0.89000000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_pi_causal_actiononly_pifix_nolatent_nodrop_2gpu_s43/results/libero/overall_results.json
starVLA,libero,ervla_pi_causal_actiononly_pifix_nolatent_nodrop_2gpu_s43,libero_goal,97,100,0.97000000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_pi_causal_actiononly_pifix_nolatent_nodrop_2gpu_s43/results/libero/overall_results.json
starVLA,libero,ervla_pi_causal_actiononly_pifix_nolatent_nodrop_2gpu_s43,libero_object,99,100,0.99000000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_pi_causal_actiononly_pifix_nolatent_nodrop_2gpu_s43/results/libero/overall_results.json
starVLA,libero,ervla_pi_causal_actiononly_pifix_nolatent_nodrop_2gpu_s43,libero_spatial,99,100,0.99000000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_pi_causal_actiononly_pifix_nolatent_nodrop_2gpu_s43/results/libero/overall_results.json
starVLA,libero,ervla_pi_causal_actiononly_pifix_nolatent_nodrop_2gpu_s44,libero_10,96,100,0.96000000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_pi_causal_actiononly_pifix_nolatent_nodrop_2gpu_s44/results/libero/overall_results.json
starVLA,libero,ervla_pi_causal_actiononly_pifix_nolatent_nodrop_2gpu_s44,libero_goal,99,100,0.99000000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_pi_causal_actiononly_pifix_nolatent_nodrop_2gpu_s44/results/libero/overall_results.json
starVLA,libero,ervla_pi_causal_actiononly_pifix_nolatent_nodrop_2gpu_s44,libero_object,100,100,1.00000000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_pi_causal_actiononly_pifix_nolatent_nodrop_2gpu_s44/results/libero/overall_results.json
starVLA,libero,ervla_pi_causal_actiononly_pifix_nolatent_nodrop_2gpu_s44,libero_spatial,99,100,0.99000000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_pi_causal_actiononly_pifix_nolatent_nodrop_2gpu_s44/results/libero/overall_results.json
starVLA,libero,ervla_q_pi_split14_base_cot,libero_10,92,100,0.92000000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_q_pi_split14_base_cot/results/libero/overall_results.json
starVLA,libero,ervla_q_pi_split14_base_cot,libero_goal,97,100,0.97000000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_q_pi_split14_base_cot/results/libero/overall_results.json
starVLA,libero,ervla_q_pi_split14_base_cot,libero_object,99,100,0.99000000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_q_pi_split14_base_cot/results/libero/overall_results.json
starVLA,libero,ervla_q_pi_split14_base_cot,libero_spatial,100,100,1.00000000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_q_pi_split14_base_cot/results/libero/overall_results.json
starVLA,libero,ervla_r_pi_split18_base_cot,libero_10,89,100,0.89000000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_r_pi_split18_base_cot/results/libero/overall_results.json
starVLA,libero,ervla_r_pi_split18_base_cot,libero_goal,99,100,0.99000000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_r_pi_split18_base_cot/results/libero/overall_results.json
starVLA,libero,ervla_r_pi_split18_base_cot,libero_object,100,100,1.00000000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_r_pi_split18_base_cot/results/libero/overall_results.json
starVLA,libero,ervla_r_pi_split18_base_cot,libero_spatial,99,100,0.99000000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_r_pi_split18_base_cot/results/libero/overall_results.json
starVLA,libero,ervla_s_pi_overlap18_base_cot,libero_10,93,100,0.93000000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_s_pi_overlap18_base_cot/results/libero/overall_results.json
starVLA,libero,ervla_s_pi_overlap18_base_cot,libero_goal,99,100,0.99000000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_s_pi_overlap18_base_cot/results/libero/overall_results.json
starVLA,libero,ervla_s_pi_overlap18_base_cot,libero_object,100,100,1.00000000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_s_pi_overlap18_base_cot/results/libero/overall_results.json
starVLA,libero,ervla_s_pi_overlap18_base_cot,libero_spatial,99,100,0.99000000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_s_pi_overlap18_base_cot/results/libero/overall_results.json
starVLA,libero,ervla_t_pi_overlap18_structaux_cot,libero_10,90,100,0.90000000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_t_pi_overlap18_structaux_cot/results/libero/overall_results.json
starVLA,libero,ervla_t_pi_overlap18_structaux_cot,libero_goal,100,100,1.00000000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_t_pi_overlap18_structaux_cot/results/libero/overall_results.json
starVLA,libero,ervla_t_pi_overlap18_structaux_cot,libero_object,100,100,1.00000000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_t_pi_overlap18_structaux_cot/results/libero/overall_results.json
starVLA,libero,ervla_t_pi_overlap18_structaux_cot,libero_spatial,100,100,1.00000000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_t_pi_overlap18_structaux_cot/results/libero/overall_results.json
starVLA,libero,ervla_u_pi_layerwise_decoder_cot,libero_10,94,100,0.94000000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_u_pi_layerwise_decoder_cot/results/libero/overall_results.json
starVLA,libero,ervla_u_pi_layerwise_decoder_cot,libero_goal,100,100,1.00000000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_u_pi_layerwise_decoder_cot/results/libero/overall_results.json
starVLA,libero,ervla_u_pi_layerwise_decoder_cot,libero_object,100,100,1.00000000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_u_pi_layerwise_decoder_cot/results/libero/overall_results.json
starVLA,libero,ervla_u_pi_layerwise_decoder_cot,libero_spatial,98,100,0.98000000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_u_pi_layerwise_decoder_cot/results/libero/overall_results.json
starVLA,libero,ervla_v5_gr00t_actiononly_s42,libero_10,85,100,0.85000000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_v5_gr00t_actiononly_s42/results/libero/overall_results.json
starVLA,libero,ervla_v5_gr00t_actiononly_s42,libero_goal,99,100,0.99000000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_v5_gr00t_actiononly_s42/results/libero/overall_results.json
starVLA,libero,ervla_v5_gr00t_actiononly_s42,libero_object,99,100,0.99000000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_v5_gr00t_actiononly_s42/results/libero/overall_results.json
starVLA,libero,ervla_v5_gr00t_actiononly_s42,libero_spatial,97,100,0.97000000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_v5_gr00t_actiononly_s42/results/libero/overall_results.json
starVLA,libero,ervla_v5_gr00t_actiononly_s43,libero_10,92,100,0.92000000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_v5_gr00t_actiononly_s43/results/libero/overall_results.json
starVLA,libero,ervla_v5_gr00t_actiononly_s43,libero_goal,99,100,0.99000000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_v5_gr00t_actiononly_s43/results/libero/overall_results.json
starVLA,libero,ervla_v5_gr00t_actiononly_s43,libero_object,100,100,1.00000000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_v5_gr00t_actiononly_s43/results/libero/overall_results.json
starVLA,libero,ervla_v5_gr00t_actiononly_s43,libero_spatial,96,100,0.96000000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_v5_gr00t_actiononly_s43/results/libero/overall_results.json
starVLA,libero,ervla_v5_pi_actiononly_pifix_aug_s42,libero_10,94,100,0.94000000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_v5_pi_actiononly_pifix_aug_s42/results/libero/overall_results.json
starVLA,libero,ervla_v5_pi_actiononly_pifix_aug_s42,libero_goal,100,100,1.00000000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_v5_pi_actiononly_pifix_aug_s42/results/libero/overall_results.json
starVLA,libero,ervla_v5_pi_actiononly_pifix_aug_s42,libero_object,100,100,1.00000000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_v5_pi_actiononly_pifix_aug_s42/results/libero/overall_results.json
starVLA,libero,ervla_v5_pi_actiononly_pifix_aug_s42,libero_spatial,97,100,0.97000000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_v5_pi_actiononly_pifix_aug_s42/results/libero/overall_results.json
starVLA,libero,ervla_v5_pi_actiononly_pifix_s43,libero_10,90,100,0.90000000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_v5_pi_actiononly_pifix_s43/results/libero/overall_results.json
starVLA,libero,ervla_v5_pi_actiononly_pifix_s43,libero_goal,99,100,0.99000000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_v5_pi_actiononly_pifix_s43/results/libero/overall_results.json
starVLA,libero,ervla_v5_pi_actiononly_pifix_s43,libero_object,98,100,0.98000000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_v5_pi_actiononly_pifix_s43/results/libero/overall_results.json
starVLA,libero,ervla_v5_pi_actiononly_pifix_s43,libero_spatial,99,100,0.99000000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_v5_pi_actiononly_pifix_s43/results/libero/overall_results.json
starVLA,libero,ervla_v5aux_pi_actiononly_pifix_s42,libero_10,91,100,0.91000000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_v5aux_pi_actiononly_pifix_s42/results/libero/overall_results.json
starVLA,libero,ervla_v5aux_pi_actiononly_pifix_s42,libero_goal,95,100,0.95000000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_v5aux_pi_actiononly_pifix_s42/results/libero/overall_results.json
starVLA,libero,ervla_v5aux_pi_actiononly_pifix_s42,libero_object,100,100,1.00000000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_v5aux_pi_actiononly_pifix_s42/results/libero/overall_results.json
starVLA,libero,ervla_v5aux_pi_actiononly_pifix_s42,libero_spatial,99,100,0.99000000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_v5aux_pi_actiononly_pifix_s42/results/libero/overall_results.json
starVLA,libero,ervla_v5aux_pi_actiononly_pifix_s43,libero_10,95,100,0.95000000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_v5aux_pi_actiononly_pifix_s43/results/libero/overall_results.json
starVLA,libero,ervla_v5aux_pi_actiononly_pifix_s43,libero_goal,100,100,1.00000000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_v5aux_pi_actiononly_pifix_s43/results/libero/overall_results.json
starVLA,libero,ervla_v5aux_pi_actiononly_pifix_s43,libero_object,100,100,1.00000000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_v5aux_pi_actiononly_pifix_s43/results/libero/overall_results.json
starVLA,libero,ervla_v5aux_pi_actiononly_pifix_s43,libero_spatial,98,100,0.98000000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_v5aux_pi_actiononly_pifix_s43/results/libero/overall_results.json
starVLA,libero,ervla_v_pi_decoder_staged_cot,libero_10,92,100,0.92000000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_v_pi_decoder_staged_cot/results/libero/overall_results.json
starVLA,libero,ervla_v_pi_decoder_staged_cot,libero_goal,98,100,0.98000000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_v_pi_decoder_staged_cot/results/libero/overall_results.json
starVLA,libero,ervla_v_pi_decoder_staged_cot,libero_object,97,100,0.97000000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_v_pi_decoder_staged_cot/results/libero/overall_results.json
starVLA,libero,ervla_v_pi_decoder_staged_cot,libero_spatial,98,100,0.98000000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_v_pi_decoder_staged_cot/results/libero/overall_results.json
starVLA,libero,ervla_w2_pi_encoder_actiononly_pifix_latent32,libero_10,86,100,0.86000000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_w2_pi_encoder_actiononly_pifix_latent32/results/libero/overall_results.json
starVLA,libero,ervla_w2_pi_encoder_actiononly_pifix_latent32,libero_goal,95,100,0.95000000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_w2_pi_encoder_actiononly_pifix_latent32/results/libero/overall_results.json
starVLA,libero,ervla_w2_pi_encoder_actiononly_pifix_latent32,libero_object,99,100,0.99000000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_w2_pi_encoder_actiononly_pifix_latent32/results/libero/overall_results.json
starVLA,libero,ervla_w2_pi_encoder_actiononly_pifix_latent32,libero_spatial,98,100,0.98000000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_w2_pi_encoder_actiononly_pifix_latent32/results/libero/overall_results.json
starVLA,libero,ervla_w2_pi_encoder_actiononly_pifix_nolatent,libero_10,94,100,0.94000000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_w2_pi_encoder_actiononly_pifix_nolatent/results/libero/overall_results.json
starVLA,libero,ervla_w2_pi_encoder_actiononly_pifix_nolatent,libero_goal,98,100,0.98000000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_w2_pi_encoder_actiononly_pifix_nolatent/results/libero/overall_results.json
starVLA,libero,ervla_w2_pi_encoder_actiononly_pifix_nolatent,libero_object,98,100,0.98000000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_w2_pi_encoder_actiononly_pifix_nolatent/results/libero/overall_results.json
starVLA,libero,ervla_w2_pi_encoder_actiononly_pifix_nolatent,libero_spatial,94,100,0.94000000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_w2_pi_encoder_actiononly_pifix_nolatent/results/libero/overall_results.json
starVLA,libero,ervla_w_pi_encoder_actiononly,libero_10,94,100,0.94000000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_w_pi_encoder_actiononly/results/libero/overall_results.json
starVLA,libero,ervla_w_pi_encoder_actiononly,libero_goal,99,100,0.99000000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_w_pi_encoder_actiononly/results/libero/overall_results.json
starVLA,libero,ervla_w_pi_encoder_actiononly,libero_object,100,100,1.00000000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_w_pi_encoder_actiononly/results/libero/overall_results.json
starVLA,libero,ervla_w_pi_encoder_actiononly,libero_spatial,98,100,0.98000000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_w_pi_encoder_actiononly/results/libero/overall_results.json
