tree,run,arm,seed,benchmark,result_dir,suite_or_task,tag,n_episodes,successes,success_rate,se,checkpoint_step,source_path,is_full_protocol
starVLA,ervla_zonly_pi_sharedz_ground_temporal_aug_s42,shared-z/zonly,42,libero-plus,libero-plus,libero_object,,1000,801,0.80100000,0.01262533,,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_zonly_pi_sharedz_ground_temporal_aug_s42/results/libero-plus/overall_results.json,True
starVLA,ervla_zonly_pi_sharedz_ground_temporal_aug_s42,shared-z/zonly,42,libero-plus,libero-plus,libero_spatial,,1000,806,0.80600000,0.01250456,,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_zonly_pi_sharedz_ground_temporal_aug_s42/results/libero-plus/overall_results.json,True
starVLA,ervla_zonly_pi_sharedz_ground_temporal_aug_s42,shared-z/zonly,42,libero-plus,libero-plus/libero_10,libero_10,,1000,675,0.67500000,0.01481131,,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_zonly_pi_sharedz_ground_temporal_aug_s42/results/libero-plus/libero_10/overall_results.json,False
starVLA,ervla_zonly_pi_sharedz_ground_temporal_aug_s42,shared-z/zonly,42,libero-plus,libero-plus/libero_goal,libero_goal,,1000,749,0.74900000,0.01371127,,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_zonly_pi_sharedz_ground_temporal_aug_s42/results/libero-plus/libero_goal/overall_results.json,False
starVLA,ervla_zonly_pi_sharedz_ground_temporal_aug_s42,shared-z/zonly,42,libero-plus,libero-plus/libero_object,libero_object,,1000,801,0.80100000,0.01262533,,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_zonly_pi_sharedz_ground_temporal_aug_s42/results/libero-plus/libero_object/overall_results.json,False
starVLA,ervla_zonly_pi_sharedz_ground_temporal_aug_s42,shared-z/zonly,42,libero-plus,libero-plus/libero_spatial,libero_spatial,,1000,806,0.80600000,0.01250456,,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_zonly_pi_sharedz_ground_temporal_aug_s42/results/libero-plus/libero_spatial/overall_results.json,False
starVLA,ervla_zonly_pi_sharedz_ground_temporal_aug_s43,shared-z/zonly,43,libero-plus,libero-plus,libero_10,,1000,661,0.66100000,0.01496927,,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_zonly_pi_sharedz_ground_temporal_aug_s43/results/libero-plus/overall_results.json,True
starVLA,ervla_zonly_pi_sharedz_ground_temporal_aug_s43,shared-z/zonly,43,libero-plus,libero-plus,libero_goal,,1000,777,0.77700000,0.01316324,,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_zonly_pi_sharedz_ground_temporal_aug_s43/results/libero-plus/overall_results.json,True
starVLA,ervla_zonly_pi_sharedz_ground_temporal_aug_s43,shared-z/zonly,43,libero-plus,libero-plus,libero_object,,1000,830,0.83000000,0.01187855,,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_zonly_pi_sharedz_ground_temporal_aug_s43/results/libero-plus/overall_results.json,True
starVLA,ervla_zonly_pi_sharedz_ground_temporal_aug_s43,shared-z/zonly,43,libero-plus,libero-plus,libero_spatial,,1000,807,0.80700000,0.01248002,,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_zonly_pi_sharedz_ground_temporal_aug_s43/results/libero-plus/overall_results.json,True
starVLA,ervla_zonly_pi_sharedz_ground_temporal_aug_s43,shared-z/zonly,43,libero-plus,libero-plus/libero_10,libero_10,,1000,661,0.66100000,0.01496927,,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_zonly_pi_sharedz_ground_temporal_aug_s43/results/libero-plus/libero_10/overall_results.json,False
starVLA,ervla_zonly_pi_sharedz_ground_temporal_aug_s43,shared-z/zonly,43,libero-plus,libero-plus/libero_goal,libero_goal,,1000,777,0.77700000,0.01316324,,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_zonly_pi_sharedz_ground_temporal_aug_s43/results/libero-plus/libero_goal/overall_results.json,False
starVLA,ervla_zonly_pi_sharedz_ground_temporal_aug_s43,shared-z/zonly,43,libero-plus,libero-plus/libero_object,libero_object,,1000,830,0.83000000,0.01187855,,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_zonly_pi_sharedz_ground_temporal_aug_s43/results/libero-plus/libero_object/overall_results.json,False
starVLA,ervla_zonly_pi_sharedz_ground_temporal_aug_s43,shared-z/zonly,43,libero-plus,libero-plus/libero_spatial,libero_spatial,,1000,807,0.80700000,0.01248002,,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_zonly_pi_sharedz_ground_temporal_aug_s43/results/libero-plus/libero_spatial/overall_results.json,False
starVLA,ervla_zonly_pi_sharedz_ground_temporal_v5_s42,shared-z/zonly,42,libero-plus,libero-plus,libero_10,,1000,641,0.64100000,0.01516967,,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_zonly_pi_sharedz_ground_temporal_v5_s42/results/libero-plus/overall_results.json,True
starVLA,ervla_zonly_pi_sharedz_ground_temporal_v5_s42,shared-z/zonly,42,libero-plus,libero-plus,libero_goal,,1000,770,0.77000000,0.01330789,,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_zonly_pi_sharedz_ground_temporal_v5_s42/results/libero-plus/overall_results.json,True
starVLA,ervla_zonly_pi_sharedz_ground_temporal_v5_s42,shared-z/zonly,42,libero-plus,libero-plus,libero_object,,1000,855,0.85500000,0.01113441,,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_zonly_pi_sharedz_ground_temporal_v5_s42/results/libero-plus/overall_results.json,True
starVLA,ervla_zonly_pi_sharedz_ground_temporal_v5_s42,shared-z/zonly,42,libero-plus,libero-plus,libero_spatial,,1000,793,0.79300000,0.01281214,,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_zonly_pi_sharedz_ground_temporal_v5_s42/results/libero-plus/overall_results.json,True
starVLA,ervla_zonly_pi_sharedz_ground_temporal_v5_s42,shared-z/zonly,42,libero-plus,libero-plus/libero_10,libero_10,,1000,641,0.64100000,0.01516967,,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_zonly_pi_sharedz_ground_temporal_v5_s42/results/libero-plus/libero_10/overall_results.json,False
starVLA,ervla_zonly_pi_sharedz_ground_temporal_v5_s42,shared-z/zonly,42,libero-plus,libero-plus/libero_goal,libero_goal,,1000,770,0.77000000,0.01330789,,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_zonly_pi_sharedz_ground_temporal_v5_s42/results/libero-plus/libero_goal/overall_results.json,False
starVLA,ervla_zonly_pi_sharedz_ground_temporal_v5_s42,shared-z/zonly,42,libero-plus,libero-plus/libero_object,libero_object,,1000,855,0.85500000,0.01113441,,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_zonly_pi_sharedz_ground_temporal_v5_s42/results/libero-plus/libero_object/overall_results.json,False
starVLA,ervla_zonly_pi_sharedz_ground_temporal_v5_s42,shared-z/zonly,42,libero-plus,libero-plus/libero_spatial,libero_spatial,,1000,793,0.79300000,0.01281214,,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_zonly_pi_sharedz_ground_temporal_v5_s42/results/libero-plus/libero_spatial/overall_results.json,False
starVLA,ervla_zonly_pi_sharedz_ground_temporal_v5_s43,shared-z/zonly,43,libero-plus,libero-plus,libero_10,,1000,665,0.66500000,0.01492565,,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_zonly_pi_sharedz_ground_temporal_v5_s43/results/libero-plus/overall_results.json,True
starVLA,ervla_zonly_pi_sharedz_ground_temporal_v5_s43,shared-z/zonly,43,libero-plus,libero-plus,libero_goal,,1000,801,0.80100000,0.01262533,,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_zonly_pi_sharedz_ground_temporal_v5_s43/results/libero-plus/overall_results.json,True
starVLA,ervla_zonly_pi_sharedz_ground_temporal_v5_s43,shared-z/zonly,43,libero-plus,libero-plus,libero_object,,1000,854,0.85400000,0.01116620,,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_zonly_pi_sharedz_ground_temporal_v5_s43/results/libero-plus/overall_results.json,True
starVLA,ervla_zonly_pi_sharedz_ground_temporal_v5_s43,shared-z/zonly,43,libero-plus,libero-plus,libero_spatial,,1000,811,0.81100000,0.01238059,,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_zonly_pi_sharedz_ground_temporal_v5_s43/results/libero-plus/overall_results.json,True
starVLA,ervla_zonly_pi_sharedz_ground_temporal_v5_s43,shared-z/zonly,43,libero-plus,libero-plus/libero_10,libero_10,,1000,665,0.66500000,0.01492565,,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_zonly_pi_sharedz_ground_temporal_v5_s43/results/libero-plus/libero_10/overall_results.json,False
starVLA,ervla_zonly_pi_sharedz_ground_temporal_v5_s43,shared-z/zonly,43,libero-plus,libero-plus/libero_goal,libero_goal,,1000,801,0.80100000,0.01262533,,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_zonly_pi_sharedz_ground_temporal_v5_s43/results/libero-plus/libero_goal/overall_results.json,False
starVLA,ervla_zonly_pi_sharedz_ground_temporal_v5_s43,shared-z/zonly,43,libero-plus,libero-plus/libero_object,libero_object,,1000,854,0.85400000,0.01116620,,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_zonly_pi_sharedz_ground_temporal_v5_s43/results/libero-plus/libero_object/overall_results.json,False
starVLA,ervla_zonly_pi_sharedz_ground_temporal_v5_s43,shared-z/zonly,43,libero-plus,libero-plus/libero_spatial,libero_spatial,,1000,811,0.81100000,0.01238059,,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_zonly_pi_sharedz_ground_temporal_v5_s43/results/libero-plus/libero_spatial/overall_results.json,False
starVLA,ervla_zshuf_pi_sharedz_ground_temporal,shared-z/zonly,42,libero-plus,libero-plus,libero_10,,1000,677,0.67700000,0.01478753,,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_zshuf_pi_sharedz_ground_temporal/results/libero-plus/overall_results.json,True
starVLA,ervla_zshuf_pi_sharedz_ground_temporal,shared-z/zonly,42,libero-plus,libero-plus,libero_goal,,1000,742,0.74200000,0.01383604,,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_zshuf_pi_sharedz_ground_temporal/results/libero-plus/overall_results.json,True
starVLA,ervla_zshuf_pi_sharedz_ground_temporal,shared-z/zonly,42,libero-plus,libero-plus,libero_object,,1000,819,0.81900000,0.01217534,,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_zshuf_pi_sharedz_ground_temporal/results/libero-plus/overall_results.json,True
starVLA,ervla_zshuf_pi_sharedz_ground_temporal,shared-z/zonly,42,libero-plus,libero-plus,libero_spatial,,1000,787,0.78700000,0.01294724,,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_zshuf_pi_sharedz_ground_temporal/results/libero-plus/overall_results.json,True
starVLA,ervla_zshuf_pi_sharedz_ground_temporal,shared-z/zonly,42,libero-plus,libero-plus/libero_10,libero_10,,1000,677,0.67700000,0.01478753,,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_zshuf_pi_sharedz_ground_temporal/results/libero-plus/libero_10/overall_results.json,False
starVLA,ervla_zshuf_pi_sharedz_ground_temporal,shared-z/zonly,42,libero-plus,libero-plus/libero_goal,libero_goal,,1000,742,0.74200000,0.01383604,,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_zshuf_pi_sharedz_ground_temporal/results/libero-plus/libero_goal/overall_results.json,False
starVLA,ervla_zshuf_pi_sharedz_ground_temporal,shared-z/zonly,42,libero-plus,libero-plus/libero_object,libero_object,,1000,819,0.81900000,0.01217534,,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_zshuf_pi_sharedz_ground_temporal/results/libero-plus/libero_object/overall_results.json,False
starVLA,ervla_zshuf_pi_sharedz_ground_temporal,shared-z/zonly,42,libero-plus,libero-plus/libero_spatial,libero_spatial,,1000,787,0.78700000,0.01294724,,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_zshuf_pi_sharedz_ground_temporal/results/libero-plus/libero_spatial/overall_results.json,False
starVLA,ervla_zsup_pi_sharedz_ground_temporal,shared-z/zsup,42,libero-plus,libero-plus,libero_10,,64,47,0.73437500,0.05520818,,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_zsup_pi_sharedz_ground_temporal/results/libero-plus/overall_results.json,False
starVLA,ervla_zsup_pi_sharedz_ground_temporal,shared-z/zsup,42,libero-plus,libero-plus,libero_goal,,64,50,0.78125000,0.05167483,,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_zsup_pi_sharedz_ground_temporal/results/libero-plus/overall_results.json,False
starVLA,ervla_zsup_pi_sharedz_ground_temporal,shared-z/zsup,42,libero-plus,libero-plus,libero_object,,64,52,0.81250000,0.04878905,,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_zsup_pi_sharedz_ground_temporal/results/libero-plus/overall_results.json,False
starVLA,ervla_zsup_pi_sharedz_ground_temporal,shared-z/zsup,42,libero-plus,libero-plus,libero_spatial,,64,53,0.82812500,0.04715897,,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_zsup_pi_sharedz_ground_temporal/results/libero-plus/overall_results.json,False
starVLA,ervla_zsup_pi_sharedz_ground_temporal,shared-z/zsup,42,libero-plus,libero-plus/libero_10,libero_10,,64,47,0.73437500,0.05520818,,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_zsup_pi_sharedz_ground_temporal/results/libero-plus/libero_10/overall_results.json,False
starVLA,ervla_zsup_pi_sharedz_ground_temporal,shared-z/zsup,42,libero-plus,libero-plus/libero_goal,libero_goal,,64,50,0.78125000,0.05167483,,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_zsup_pi_sharedz_ground_temporal/results/libero-plus/libero_goal/overall_results.json,False
starVLA,ervla_zsup_pi_sharedz_ground_temporal,shared-z/zsup,42,libero-plus,libero-plus/libero_object,libero_object,,64,52,0.81250000,0.04878905,,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_zsup_pi_sharedz_ground_temporal/results/libero-plus/libero_object/overall_results.json,False
starVLA,ervla_zsup_pi_sharedz_ground_temporal,shared-z/zsup,42,libero-plus,libero-plus/libero_spatial,libero_spatial,,64,53,0.82812500,0.04715897,,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_zsup_pi_sharedz_ground_temporal/results/libero-plus/libero_spatial/overall_results.json,False
starVLA,ervla_zsupdec_pi_sharedz_ground_temporal,shared-z/zsup,42,libero-plus,libero-plus,libero_10,,64,42,0.65625000,0.05936986,,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_zsupdec_pi_sharedz_ground_temporal/results/libero-plus/overall_results.json,False
starVLA,ervla_zsupdec_pi_sharedz_ground_temporal,shared-z/zsup,42,libero-plus,libero-plus,libero_goal,,64,51,0.79687500,0.05029060,,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_zsupdec_pi_sharedz_ground_temporal/results/libero-plus/overall_results.json,False
starVLA,ervla_zsupdec_pi_sharedz_ground_temporal,shared-z/zsup,42,libero-plus,libero-plus,libero_object,,64,50,0.78125000,0.05167483,,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_zsupdec_pi_sharedz_ground_temporal/results/libero-plus/overall_results.json,False
starVLA,ervla_zsupdec_pi_sharedz_ground_temporal,shared-z/zsup,42,libero-plus,libero-plus,libero_spatial,,64,49,0.76562500,0.05295094,,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_zsupdec_pi_sharedz_ground_temporal/results/libero-plus/overall_results.json,False
starVLA,ervla_zsupdec_pi_sharedz_ground_temporal,shared-z/zsup,42,libero-plus,libero-plus/libero_10,libero_10,,64,42,0.65625000,0.05936986,,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_zsupdec_pi_sharedz_ground_temporal/results/libero-plus/libero_10/overall_results.json,False
starVLA,ervla_zsupdec_pi_sharedz_ground_temporal,shared-z/zsup,42,libero-plus,libero-plus/libero_goal,libero_goal,,64,51,0.79687500,0.05029060,,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_zsupdec_pi_sharedz_ground_temporal/results/libero-plus/libero_goal/overall_results.json,False
starVLA,ervla_zsupdec_pi_sharedz_ground_temporal,shared-z/zsup,42,libero-plus,libero-plus/libero_object,libero_object,,64,50,0.78125000,0.05167483,,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_zsupdec_pi_sharedz_ground_temporal/results/libero-plus/libero_object/overall_results.json,False
starVLA,ervla_zsupdec_pi_sharedz_ground_temporal,shared-z/zsup,42,libero-plus,libero-plus/libero_spatial,libero_spatial,,64,49,0.76562500,0.05295094,,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_zsupdec_pi_sharedz_ground_temporal/results/libero-plus/libero_spatial/overall_results.json,False
starVLA,ervla_zunsup_pi_sharedz_dist,shared-z/zonly,42,libero-plus,libero-plus,libero_10,,64,39,0.60937500,0.06098631,,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_zunsup_pi_sharedz_dist/results/libero-plus/overall_results.json,False
starVLA,ervla_zunsup_pi_sharedz_dist,shared-z/zonly,42,libero-plus,libero-plus,libero_goal,,64,50,0.78125000,0.05167483,,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_zunsup_pi_sharedz_dist/results/libero-plus/overall_results.json,False
starVLA,ervla_zunsup_pi_sharedz_dist,shared-z/zonly,42,libero-plus,libero-plus,libero_object,,64,54,0.84375000,0.04538652,,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_zunsup_pi_sharedz_dist/results/libero-plus/overall_results.json,False
starVLA,ervla_zunsup_pi_sharedz_dist,shared-z/zonly,42,libero-plus,libero-plus,libero_spatial,,64,43,0.67187500,0.05869133,,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_zunsup_pi_sharedz_dist/results/libero-plus/overall_results.json,False
starVLA,ervla_zunsup_pi_sharedz_dist,shared-z/zonly,42,libero-plus,libero-plus/libero_10,libero_10,,64,39,0.60937500,0.06098631,,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_zunsup_pi_sharedz_dist/results/libero-plus/libero_10/overall_results.json,False
starVLA,ervla_zunsup_pi_sharedz_dist,shared-z/zonly,42,libero-plus,libero-plus/libero_goal,libero_goal,,64,50,0.78125000,0.05167483,,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_zunsup_pi_sharedz_dist/results/libero-plus/libero_goal/overall_results.json,False
starVLA,ervla_zunsup_pi_sharedz_dist,shared-z/zonly,42,libero-plus,libero-plus/libero_object,libero_object,,64,54,0.84375000,0.04538652,,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_zunsup_pi_sharedz_dist/results/libero-plus/libero_object/overall_results.json,False
starVLA,ervla_zunsup_pi_sharedz_dist,shared-z/zonly,42,libero-plus,libero-plus/libero_spatial,libero_spatial,,64,43,0.67187500,0.05869133,,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_zunsup_pi_sharedz_dist/results/libero-plus/libero_spatial/overall_results.json,False
starVLA,libero_encdec_arm_base,encoder,42,libero-plus,libero-plus,libero_10,,144,0,0.00000000,0.00000000,,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/libero_encdec_arm_base/results/libero-plus/overall_results.json,False
starVLA,libero_encdec_arm_base,encoder,42,libero-plus,libero-plus,libero_goal,,92,1,0.01086957,0.01081033,,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/libero_encdec_arm_base/results/libero-plus/overall_results.json,False
